expense_id,date,sub_category,amount,vendor,description,payment_method,receipt,approved_by
901,10/15/2020,retreats,2576.57,Abatz,eu massa donec dapibus duis at,cash,false,Ferrel Jone
902,1/13/2020,office_administration,9746.46,Trudeo,nullam sit amet turpis elementum,cash,false,Selinda Domleo
903,10/7/2020,building_management,5677.29,Trupe,ornare imperdiet sapien urna pretium nisl ut volutpat,check,true,Marigold Harrold
904,2/9/2020,automobiles,901.22,Twitterworks,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem,credit card,true,Hyatt FitzGibbon
905,9/29/2020,liturgy_music,3273.64,Eidel,,check,true,Tracy Ledgister
906,4/18/2020,social_justice,8459.0,Oodoo,massa id lobortis convallis tortor risus dapibus augue vel,credit card,true,Glennis Peartree
907,3/22/2020,utilities,1711.14,Topiclounge,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo,check,false,Jillene Emson
908,10/13/2020,student_leadership,158.06,Yakijo,in lacus curabitur at ipsum ac tellus semper,credit card,false,Myrtle Daburn
909,10/24/2020,liturgy_music,758.81,Mynte,sit amet cursus id turpis integer aliquet massa id,cash,false,Samara Warrior
910,4/30/2020,comm_life,5280.62,Youopia,a ipsum integer a nibh in quis,check,false,Daisi Press
911,10/3/2020,building_management,8969.64,Yodoo,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,check,false,Minetta Jedrychowski
912,8/9/2020,retreats,2399.71,Skiptube,luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,check,false,Derry Le Marquis
913,1/22/2020,comm_life,1988.2,Tagcat,,credit card,true,Halette Duesberry
914,1/4/2020,social_justice,9720.61,Voonix,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed,cash,false,Kori Ebbutt
915,6/20/2020,social_justice,8462.82,Agivu,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,credit card,false,Reggie Grzesiak
916,9/9/2020,building_management,8447.08,Voolith,vestibulum ante ipsum primis in faucibus orci,cash,true,Corey MacCoughen
917,2/8/2020,crm_expenses,7015.13,Voomm,nunc rhoncus dui vel sem,check,false,Francesco Spruce
918,10/11/2020,social_justice,9709.4,Edgewire,pretium nisl ut volutpat sapien arcu sed augue aliquam,cash,true,Zuzana Chalke
919,9/2/2020,retreats,5695.07,Snaptags,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,credit card,false,Mitchell Myott
920,6/1/2020,comm_life,5789.93,Voomm,lacinia aenean sit amet justo morbi ut odio cras mi,cash,false,Bianca Ajsik
921,10/18/2020,student_leadership,99.56,Zoomlounge,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,credit card,true,Dahlia Slides
922,8/25/2020,outreach,5805.77,Fanoodle,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien,cash,false,Lilllie Kopp
923,9/3/2020,utilities,7542.84,Voonix,purus aliquet at feugiat non pretium quis lectus suspendisse,cash,false,Kakalina Kippie
924,8/10/2020,automobiles,8465.28,Yodoo,lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque,credit card,true,Suellen Yesipov
925,5/4/2020,building_management,8317.36,Ainyx,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,check,true,Pate Ponten
926,12/29/2020,social_justice,5773.36,Gigashots,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,cash,false,Martelle Kennady
927,3/3/2020,faith_education,5902.0,Fatz,erat nulla tempus vivamus in felis eu sapien,credit card,true,Arlene Ivakhno
928,8/4/2020,outreach,6200.31,Jetwire,elementum nullam varius nulla facilisi cras non velit,cash,false,Laurence Dahl
929,7/2/2020,liturgy_music,1481.06,Trunyx,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus,credit card,true,Boycey Pollie
930,6/20/2020,liturgy_music,4662.0,Kare,,credit card,false,Titos Barkley
931,10/9/2020,other,6687.3,Lazzy,tincidunt lacus at velit vivamus vel nulla,credit card,false,Gisella Banck
932,3/28/2020,outreach,2276.33,Avavee,pharetra magna ac consequat metus,cash,false,Garth Bilam
933,1/19/2020,crm_expenses,3941.67,Cogibox,viverra dapibus nulla suscipit ligula in lacus curabitur,credit card,true,Verna Files
934,4/6/2020,faith_education,1634.94,Meevee,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,check,true,Nappie Goodin
935,7/16/2020,building_management,4485.12,Dynava,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,credit card,false,Orelee Gland
936,1/9/2020,other,8988.73,Gabvine,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo,check,true,Mada Rapo
937,8/26/2020,office_administration,3009.89,Youbridge,,cash,false,Marilee Reding
938,1/24/2020,student_leadership,1253.39,Quaxo,nisi at nibh in hac,check,true,Irene Rainbow
939,4/5/2020,faith_education,4397.36,Photospace,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,check,false,Doralynn Camoletto
940,1/29/2020,student_leadership,7088.63,Snaptags,,check,true,Tod Morch
941,4/12/2020,other,8941.84,Zoombeat,id massa id nisl venenatis lacinia aenean sit amet justo,check,true,Angele Passman
942,11/12/2020,social_justice,3730.5,Zazio,cursus id turpis integer aliquet massa id,cash,true,Caye Teml
943,12/19/2020,outreach,7049.94,Jabbersphere,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue,check,true,Jessica Ibbitt
944,7/31/2020,liturgy_music,1368.12,Eire,est risus auctor sed tristique in tempus sit amet sem fusce consequat,credit card,true,Cristie Coulston
945,5/18/2020,crm_expenses,9650.03,Midel,diam id ornare imperdiet sapien urna pretium nisl,credit card,false,Victoria Searl
946,8/21/2020,retreats,187.46,Mybuzz,,check,true,Dita Breslane
947,8/11/2020,other,7721.43,Realcube,mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,check,false,Paule Faivre
948,1/2/2020,liturgy_music,3178.27,Fivechat,augue luctus tincidunt nulla mollis molestie lorem,credit card,false,Sibley Bram
949,7/9/2020,comm_life,4385.48,Topiclounge,ut nunc vestibulum ante ipsum primis in faucibus orci,check,true,Claybourne Junkison
950,6/17/2020,comm_life,2098.93,Zooxo,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,check,false,Vincents Tiley
951,1/1/2020,other,4325.45,Fiveclub,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,check,true,Anitra Schuchmacher
952,9/26/2020,crm_expenses,4036.69,Zazio,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum,check,false,Udale Overel
953,11/15/2020,utilities,4810.97,Pixonyx,eget congue eget semper rutrum,credit card,false,Deck Groomebridge
954,8/9/2020,office_administration,4338.49,Geba,,credit card,false,Sim Brandi
955,3/12/2020,crm_expenses,4596.36,Realfire,viverra diam vitae quam suspendisse,credit card,false,Franni Farmloe
956,6/22/2020,automobiles,8052.91,Kazu,suscipit ligula in lacus curabitur,check,true,Joycelin Overnell
957,1/16/2020,office_administration,6013.95,Eamia,metus aenean fermentum donec ut mauris eget massa,credit card,true,Igor Vallantine
958,10/13/2020,retreats,1880.51,Trupe,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,cash,true,Tarrance Fairall
959,10/2/2020,automobiles,8631.43,Tekfly,,cash,true,Itch Ghidotti
960,6/8/2020,building_management,1075.46,Tavu,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,check,false,Sherie Raymont
961,9/26/2020,utilities,768.33,Mybuzz,,cash,true,Lorin Mountfort
962,6/17/2020,social_justice,442.41,Skivee,etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,cash,true,Thadeus Mafham
963,8/18/2020,other,5937.58,Realfire,dolor quis odio consequat varius integer ac leo,cash,true,Free Thistleton
964,11/11/2020,other,8958.64,Buzzbean,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,check,false,Shelden Kalkofen
965,8/11/2020,building_management,9035.15,Jetwire,est donec odio justo sollicitudin ut suscipit a,credit card,true,Isidore Bentsen
966,12/13/2020,social_justice,7100.78,Roodel,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,credit card,false,Dill Ruf
967,2/27/2020,automobiles,7998.44,Skipstorm,nunc purus phasellus in felis donec,cash,true,Huberto McGarel
968,11/7/2020,faith_education,9.75,Mudo,ipsum dolor sit amet consectetuer adipiscing elit proin,credit card,false,Javier Anyon
969,7/24/2020,office_administration,2512.51,Eabox,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,credit card,true,Worthy McGavin
970,11/30/2020,liturgy_music,7921.01,Jaloo,nulla sed vel enim sit amet nunc,cash,true,Thedric Bellworthy
971,12/28/2020,liturgy_music,3541.89,Meetz,etiam faucibus cursus urna ut tellus nulla,credit card,false,Marvin Rohlfing
972,2/28/2020,building_management,2381.29,Photolist,pede justo eu massa donec dapibus duis at velit eu est,cash,true,Kessia Innett
973,11/17/2020,office_administration,9106.8,Leexo,pede justo eu massa donec dapibus duis at velit,cash,false,Antonella Dran
974,7/26/2020,student_leadership,9781.06,Wikivu,vel lectus in quam fringilla,cash,false,Roxy Bebb
975,1/16/2020,crm_expenses,4496.72,Kwinu,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,check,false,Yevette Abernethy
976,7/8/2020,retreats,1094.53,Camimbo,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,credit card,false,Dorian Thaxton
977,6/18/2020,liturgy_music,3253.16,Zoomlounge,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,check,true,Lorna Chastan
978,6/10/2020,outreach,1900.43,Linktype,a odio in hac habitasse platea dictumst maecenas ut,cash,false,Rikki Keough
979,1/19/2020,social_justice,5718.9,Browseblab,,credit card,false,Olivie Emslie
980,9/30/2020,student_leadership,6115.45,Yombu,,cash,false,Cosette Laminman
981,8/17/2020,social_justice,9916.86,Pixoboo,lacinia erat vestibulum sed magna at nunc commodo placerat,cash,false,Barry Carverhill
982,11/21/2020,comm_life,9275.45,Jaxnation,mauris sit amet eros suspendisse accumsan tortor quis turpis,credit card,false,Kiley Sackey
983,12/27/2020,building_management,9811.93,Vidoo,sollicitudin mi sit amet lobortis sapien sapien,credit card,true,Deborah Eggleton
984,4/26/2020,office_administration,8384.5,Babblestorm,,cash,true,Andeee Artin
985,8/21/2020,retreats,5248.43,Youspan,habitasse platea dictumst etiam faucibus cursus,credit card,false,Carny Lattin
986,1/26/2020,student_leadership,9970.73,Skimia,sed vel enim sit amet nunc viverra,credit card,true,Alexandros Thing
987,12/2/2020,social_justice,2197.27,Bubblemix,vel ipsum praesent blandit lacinia erat vestibulum sed magna at,credit card,false,Flss Wagstaffe
988,5/4/2020,retreats,4387.24,Voolith,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,cash,true,Brier Berzin
989,7/14/2020,crm_expenses,9386.9,Jaxbean,,check,false,Fina Tomsu
990,8/1/2020,office_administration,5516.15,Rhyloo,sapien varius ut blandit non interdum in ante vestibulum,check,true,Araldo Stockford
991,5/20/2020,automobiles,478.67,Topiczoom,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,check,false,Stavros Siggs
992,11/5/2020,other,7093.78,Devcast,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,credit card,true,Dinny Glanvill
993,5/16/2020,outreach,809.66,Vinte,ligula nec sem duis aliquam convallis nunc proin at,cash,false,Alisa Vanichkin
994,1/22/2020,utilities,3602.73,Jaxbean,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus,cash,true,Jethro Aird
995,2/9/2020,faith_education,9593.52,Gabspot,aliquam lacus morbi quis tortor id nulla,check,false,Jaymie Medgwick
996,2/17/2020,crm_expenses,8558.65,Gigashots,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,credit card,true,Granger Kennagh
997,4/1/2020,social_justice,6529.05,Yata,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,check,true,Elenore Symonds
998,6/22/2020,faith_education,4461.92,Browsecat,accumsan tortor quis turpis sed ante vivamus tortor,credit card,false,Adorne Hughman
999,5/1/2020,other,225.67,Demivee,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,credit card,true,Selie Lonie
1000,11/30/2020,student_leadership,7993.06,Vidoo,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,credit card,false,Thoma Amber
